parcelid,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,taxamount,yearbuilt,fips,transactiondate
14480317,6.0,7.5,6828.0,3080000.0,31775.9,1997.0,6059.0,2017-06-29
11052920,3.0,3.0,1500.0,394246.0,4850.41,1956.0,6037.0,2017-06-29
10721619,4.0,2.0,1490.0,535000.0,6603.88,1958.0,6037.0,2017-06-29
11513352,3.0,2.0,1561.0,949197.0,10214.02,1968.0,6037.0,2017-06-29
12475128,3.0,1.0,1188.0,360751.0,4501.99,1947.0,6037.0,2017-06-29
11198566,3.0,1.0,1089.0,147211.0,2598.91,1955.0,6037.0,2017-06-29
12839026,3.0,1.0,930.0,264220.0,3333.12,1955.0,6037.0,2017-06-29
14126703,3.0,2.0,1364.0,426639.0,4968.42,1961.0,6059.0,2017-06-29
11516456,5.0,3.0,2186.0,1120188.0,13298.64,1952.0,6037.0,2017-06-29
11516736,2.0,2.0,1831.0,881644.0,10685.43,1951.0,6037.0,2017-06-29
12837897,4.0,2.0,1300.0,54565.0,942.67,1957.0,6037.0,2017-06-29
12822426,4.0,3.0,2445.0,571982.0,6581.62,1962.0,6037.0,2017-06-29
10879012,2.0,1.0,1120.0,245873.0,2981.53,1928.0,6037.0,2017-06-29
11711582,3.0,3.0,2911.0,470015.0,5905.85,1985.0,6037.0,2017-06-29
11541505,2.0,1.0,754.0,360640.0,4327.29,1920.0,6037.0,2017-06-29
10716388,3.0,2.0,1553.0,490983.0,6097.39,1956.0,6037.0,2017-06-29
13995112,3.0,2.0,1299.0,240731.0,3039.28,1957.0,6059.0,2017-06-29
10838705,3.0,3.0,2544.0,131674.0,1726.97,1946.0,6037.0,2017-06-29
11029868,4.0,2.0,1424.0,63114.0,901.28,1953.0,6037.0,2017-06-29
11026541,3.0,2.0,1780.0,124631.0,1615.34,1951.0,6037.0,2017-06-29
10733965,4.0,3.0,2085.0,604789.0,7428.89,1962.0,6037.0,2017-06-29
11547175,2.0,2.0,1177.0,2285267.0,27404.26,1920.0,6037.0,2017-06-29
12782026,2.0,2.0,1747.0,377969.0,4665.12,1939.0,6037.0,2017-06-29
12779964,3.0,2.0,1537.0,341724.0,4464.62,1947.0,6037.0,2017-06-29
12779050,2.0,2.0,1954.0,470459.0,6093.67,1954.0,6037.0,2017-06-29
12485349,3.0,2.0,1642.0,311460.0,3793.26,1954.0,6037.0,2017-06-29
14169847,3.0,2.0,2155.0,242745.0,3266.72,1973.0,6059.0,2017-06-29
11549906,3.0,2.0,1435.0,441427.0,5349.75,1961.0,6037.0,2017-06-29
11631805,2.0,3.0,2780.0,787576.0,9208.99,1968.0,6037.0,2017-06-29
12045427,3.0,2.0,2376.0,375972.0,4268.52,1920.0,6037.0,2017-06-29
10938504,2.0,2.0,1298.0,104986.0,1183.19,1939.0,6037.0,2017-06-29
11530278,3.0,1.0,936.0,68503.0,876.71,1949.0,6037.0,2017-06-29
11531059,2.0,1.0,660.0,478506.0,5725.6,1943.0,6037.0,2017-06-29
14498759,6.0,3.0,3107.0,952000.0,9755.8,1996.0,6059.0,2017-06-29
14500238,3.0,3.0,1680.0,635546.0,6567.24,1986.0,6059.0,2017-06-29
11269553,4.0,2.0,1757.0,161233.0,2757.36,1990.0,6037.0,2017-06-29
14502045,3.0,2.5,2046.0,703127.0,10031.54,1994.0,6059.0,2017-06-29
10900485,3.0,2.0,2130.0,943166.0,11339.78,1940.0,6037.0,2017-06-29
12196214,2.0,1.0,1110.0,303000.0,3786.73,1940.0,6037.0,2017-06-29
17219641,4.0,3.0,2491.0,320670.0,3697.74,1984.0,6111.0,2017-06-29
11236796,3.0,2.0,1825.0,209176.0,4080.23,1998.0,6037.0,2017-06-29
14506461,4.0,2.5,2612.0,569334.0,5471.5,1999.0,6059.0,2017-06-29
11177877,2.0,2.0,1028.0,325429.0,4525.66,1985.0,6037.0,2017-06-29
12802041,2.0,1.0,856.0,258882.0,3427.26,1949.0,6037.0,2017-06-29
12801411,4.0,2.0,1340.0,103336.0,1637.52,1955.0,6037.0,2017-06-29
12265296,2.0,1.0,1344.0,253812.0,4556.32,1950.0,6037.0,2017-06-29
17169973,3.0,2.0,1252.0,288263.0,3274.2,1959.0,6111.0,2017-06-29
12191479,2.0,1.0,1006.0,186210.0,2296.08,1937.0,6037.0,2017-06-29
12844204,4.0,3.0,3682.0,480741.0,6043.23,1985.0,6037.0,2017-06-29
12307033,3.0,2.0,1317.0,50071.0,1164.6,1923.0,6037.0,2017-06-29
13006103,3.0,3.0,1935.0,202986.0,2489.59,1947.0,6037.0,2017-06-29
11151446,5.0,4.0,3195.0,551633.0,10325.96,2006.0,6037.0,2017-06-29
10854543,3.0,2.0,2005.0,1125000.0,14824.92,1953.0,6037.0,2017-06-29
13051235,4.0,3.0,2328.0,235982.0,3177.42,1968.0,6037.0,2017-06-29
11296683,4.0,3.0,1745.0,188000.0,3022.34,1990.0,6037.0,2017-06-29
11319319,3.0,2.0,1728.0,253800.0,3825.06,1985.0,6037.0,2017-06-29
13913620,3.0,2.0,1258.0,328863.0,3908.78,1954.0,6059.0,2017-06-29
14349017,5.0,5.5,5044.0,1919880.0,22124.4,1999.0,6059.0,2017-06-29
13919605,5.0,3.0,2286.0,564000.0,6742.3,1962.0,6059.0,2017-06-29
12394485,2.0,1.0,1065.0,92455.0,1577.1,1949.0,6037.0,2017-06-29
11308401,4.0,3.0,2250.0,293100.0,4452.5,2007.0,6037.0,2017-06-29
11289850,3.0,2.0,1440.0,136688.0,2325.34,1971.0,6037.0,2017-06-29
11296560,3.0,2.0,1280.0,108223.0,2146.01,1993.0,6037.0,2017-06-29
10847948,3.0,3.0,2362.0,1050000.0,12763.73,1946.0,6037.0,2017-06-29
13926524,3.0,2.0,2340.0,574785.0,6845.9,1994.0,6059.0,2017-06-29
13858548,3.0,3.5,3762.0,1828465.0,20242.52,2007.0,6059.0,2017-06-29
13928906,5.0,2.5,2072.0,98101.0,1608.16,1965.0,6059.0,2017-06-29
13047743,4.0,2.0,1530.0,335187.0,3985.43,1977.0,6037.0,2017-06-29
12998282,3.0,2.0,1530.0,302501.0,4197.73,1962.0,6037.0,2017-06-29
14316916,5.0,4.5,2826.0,1561490.0,16736.0,2009.0,6059.0,2017-06-29
12076500,4.0,4.0,3146.0,981126.0,10839.09,1989.0,6037.0,2017-06-29
11152757,3.0,3.0,1633.0,429100.0,5644.28,1966.0,6037.0,2017-06-29
11306776,4.0,3.0,3152.0,233435.0,3763.88,2004.0,6037.0,2017-06-29
12088189,1.0,1.0,1040.0,753000.0,9036.98,1955.0,6037.0,2017-06-29
17114754,4.0,2.5,2246.0,578590.0,6149.3,1985.0,6111.0,2017-06-29
12107761,3.0,2.0,2016.0,693683.0,8046.15,1913.0,6037.0,2017-06-29
14334440,5.0,3.5,3536.0,1055672.0,11786.46,1976.0,6059.0,2017-06-29
13098621,3.0,2.0,1985.0,436897.0,5523.86,1963.0,6037.0,2017-06-29
12363130,2.0,1.0,1074.0,216449.0,3344.44,1929.0,6037.0,2017-06-29
10851822,5.0,3.0,2905.0,317640.0,3985.65,1975.0,6037.0,2017-06-29
13901715,3.0,2.0,1596.0,101988.0,1517.54,1960.0,6059.0,2017-06-29
12100809,1.0,1.0,748.0,29808.0,605.12,1920.0,6037.0,2017-06-29
14221529,5.0,3.0,3620.0,1018000.0,13816.04,2003.0,6059.0,2017-06-29
11347471,4.0,3.0,3337.0,636304.0,8932.65,2003.0,6037.0,2017-06-29
17263774,4.0,3.0,1998.0,457698.0,5283.96,1965.0,6111.0,2017-06-29
11300417,4.0,3.0,2223.0,157152.0,2723.67,1990.0,6037.0,2017-06-29
13073058,4.0,3.0,3077.0,1175464.0,13525.5,1978.0,6037.0,2017-06-29
11206513,3.0,3.0,1995.0,159153.0,2921.18,1989.0,6037.0,2017-06-29
17273670,3.0,2.0,1441.0,492395.0,5207.78,1964.0,6111.0,2017-06-29
14343087,4.0,2.5,2486.0,1057000.0,12736.82,2006.0,6059.0,2017-06-29
13086102,4.0,3.0,2165.0,139265.0,2287.32,1976.0,6037.0,2017-06-29
14303816,4.0,2.5,2930.0,852738.0,10358.24,1998.0,6059.0,2017-06-29
13042861,4.0,3.0,3663.0,768853.0,8914.91,1999.0,6037.0,2017-06-29
14298068,2.0,1.5,1028.0,256818.0,2757.3,1969.0,6059.0,2017-06-29
12396415,3.0,1.0,1267.0,79549.0,1520.59,1949.0,6037.0,2017-06-29
14221412,4.0,2.5,2041.0,566927.0,7727.3,2002.0,6059.0,2017-06-29
13927807,3.0,2.0,1662.0,483002.0,5778.46,1959.0,6059.0,2017-06-29
11314591,4.0,2.0,1246.0,139794.0,2436.08,1957.0,6037.0,2017-06-29
10712878,4.0,2.0,2043.0,412118.0,5218.49,1963.0,6037.0,2017-06-29
12098082,2.0,2.0,1785.0,1087043.0,12436.92,1948.0,6037.0,2017-06-29
14343730,2.0,2.5,1425.0,540465.0,5643.82,1981.0,6059.0,2017-06-29
14299485,3.0,2.5,1784.0,769000.0,8736.94,1987.0,6059.0,2017-06-29
14371609,4.0,2.0,2331.0,348334.0,3591.4,1969.0,6059.0,2017-06-29
14299287,3.0,2.5,1605.0,467972.0,5641.2,1987.0,6059.0,2017-06-29
13868348,3.0,2.0,1399.0,477117.0,5514.74,1954.0,6059.0,2017-06-29
14255745,4.0,2.0,1833.0,338829.0,4015.92,1957.0,6059.0,2017-06-29
14373938,4.0,2.5,2236.0,712000.0,7435.06,1977.0,6059.0,2017-06-29
12379834,2.0,1.0,887.0,303855.0,4196.08,1939.0,6037.0,2017-06-29
11760646,2.0,1.0,832.0,132415.0,1731.12,1922.0,6037.0,2017-06-29
11427521,3.0,2.0,1345.0,52258.0,848.17,1954.0,6037.0,2017-06-29
17264792,3.0,2.0,2240.0,293973.0,3548.0,1979.0,6111.0,2017-06-29
11204783,4.0,2.0,1652.0,192000.0,3310.84,1988.0,6037.0,2017-06-29
11341158,1.0,1.0,756.0,61371.0,1653.52,1927.0,6037.0,2017-06-29
12435574,2.0,1.0,887.0,287493.0,3426.59,1953.0,6037.0,2017-06-29
11134284,5.0,3.0,3445.0,705590.0,10447.83,1999.0,6037.0,2017-06-29
13082885,3.0,1.0,1008.0,220821.0,2982.23,1960.0,6037.0,2017-06-29
13084193,3.0,1.0,936.0,35574.0,698.16,1956.0,6037.0,2017-06-29
11428689,3.0,2.0,1291.0,268863.0,3372.3,1957.0,6037.0,2017-06-29
14262574,3.0,2.0,1231.0,342663.0,4091.92,1960.0,6059.0,2017-06-29
13084221,2.0,1.0,924.0,106947.0,1588.85,1957.0,6037.0,2017-06-29
12081099,2.0,2.0,2522.0,1236000.0,14939.41,1925.0,6037.0,2017-06-29
11162684,4.0,3.0,2192.0,543158.0,7243.13,1969.0,6037.0,2017-06-29
11305758,4.0,3.0,1852.0,148543.0,2613.01,1993.0,6037.0,2017-06-29
13927710,3.0,2.0,1735.0,77033.0,1211.08,1959.0,6059.0,2017-06-29
13931311,4.0,2.0,1347.0,223023.0,2946.74,1955.0,6059.0,2017-06-29
12989969,4.0,3.0,1645.0,334117.0,4166.54,1989.0,6037.0,2017-06-29
14324604,4.0,3.5,3356.0,862747.0,9328.8,1960.0,6059.0,2017-06-29
13894137,2.0,3.0,1574.0,660933.0,7284.12,1957.0,6059.0,2017-06-29
14285745,3.0,2.5,1492.0,154873.0,2041.14,1964.0,6059.0,2017-06-29
14222887,3.0,2.0,1881.0,548235.0,6011.66,1961.0,6059.0,2017-06-29
11125070,4.0,3.0,2308.0,481710.0,6434.04,2011.0,6037.0,2017-06-29
13897438,3.0,2.0,1452.0,275665.0,2738.94,1975.0,6059.0,2017-06-29
10761801,3.0,2.0,1184.0,346465.0,4265.16,1953.0,6037.0,2017-06-29
13925148,3.0,2.0,2002.0,852991.0,9776.52,1959.0,6059.0,2017-06-29
14092522,4.0,2.0,1177.0,274588.0,3596.62,1956.0,6059.0,2017-06-29
12386329,3.0,2.0,1629.0,190434.0,2477.67,1947.0,6037.0,2017-06-29
14222769,3.0,2.0,1618.0,503288.0,5547.14,1960.0,6059.0,2017-06-29
12105050,2.0,1.0,1000.0,440101.0,5198.51,1980.0,6037.0,2017-06-29
13032285,4.0,3.0,3124.0,686757.0,8038.71,1986.0,6037.0,2017-06-29
12128778,4.0,1.0,1916.0,899801.0,10326.91,1929.0,6037.0,2017-06-29
17107785,4.0,2.5,1721.0,279705.0,2933.92,1998.0,6111.0,2017-06-29
12389170,5.0,3.0,2148.0,450456.0,5780.4,1950.0,6037.0,2017-06-29
11126351,3.0,2.0,2422.0,324760.0,4182.98,2013.0,6037.0,2017-06-29
11304767,3.0,2.0,1477.0,162797.0,2797.57,1996.0,6037.0,2017-06-29
14362339,4.0,3.0,2633.0,703115.0,8301.12,1994.0,6059.0,2017-06-29
12440435,3.0,2.0,1162.0,606000.0,7271.15,1952.0,6037.0,2017-06-29
12421952,3.0,2.0,1650.0,560000.0,6838.89,1953.0,6037.0,2017-06-29
11324777,4.0,3.0,2172.0,212120.0,5222.95,2005.0,6037.0,2017-06-29
13893152,3.0,4.0,3348.0,304361.0,3468.22,1958.0,6059.0,2017-06-29
14362226,3.0,2.5,2512.0,767135.0,9000.32,1994.0,6059.0,2017-06-29
13063680,3.0,2.0,960.0,199157.0,2612.96,1954.0,6037.0,2017-06-29
13849952,3.0,1.0,1040.0,411176.0,4706.4,1950.0,6059.0,2017-06-29
14239780,3.0,2.0,1473.0,152408.0,1848.48,1955.0,6059.0,2017-06-29
13029930,3.0,3.0,1614.0,147253.0,1940.69,1954.0,6037.0,2017-06-29
13030024,3.0,1.0,1080.0,47996.0,884.35,1954.0,6037.0,2017-06-29
12126612,3.0,2.0,1715.0,405543.0,4886.51,1953.0,6037.0,2017-06-29
13921239,3.0,1.5,1232.0,242068.0,3115.22,1972.0,6059.0,2017-06-29
13034632,3.0,2.0,1590.0,500000.0,5918.23,1959.0,6037.0,2017-06-29
11962071,3.0,4.0,2459.0,261253.0,3326.33,1991.0,6037.0,2017-06-29
11950124,3.0,1.0,1176.0,337680.0,4108.67,1914.0,6037.0,2017-06-29
11984381,3.0,1.0,1559.0,710584.0,8615.75,1923.0,6037.0,2017-06-29
12115052,3.0,1.0,2154.0,728162.0,8434.68,1921.0,6037.0,2017-06-29
14223270,4.0,5.0,4787.0,1131703.0,12190.08,1987.0,6059.0,2017-06-29
13029531,3.0,2.0,1000.0,199260.0,2572.73,1955.0,6037.0,2017-06-29
13839074,2.0,1.0,804.0,183982.0,2319.9,1928.0,6059.0,2017-06-29
11290400,3.0,2.0,1568.0,90035.0,1864.49,1973.0,6037.0,2017-06-29
17111092,4.0,2.0,1454.0,214514.0,2404.3,1977.0,6111.0,2017-06-29
17097277,3.0,1.0,1208.0,336000.0,3758.82,1921.0,6111.0,2017-06-29
10860050,3.0,1.0,1108.0,250662.0,3115.01,1948.0,6037.0,2017-06-29
14070250,5.0,2.0,2122.0,632303.0,7143.54,1975.0,6059.0,2017-06-30
13092037,3.0,3.0,1475.0,293692.0,4142.15,1985.0,6037.0,2017-06-30
17284235,3.0,2.5,1810.0,355758.0,3928.32,1970.0,6111.0,2017-06-30
12091363,3.0,1.0,1288.0,630931.0,7624.96,1928.0,6037.0,2017-06-30
12711945,4.0,3.0,2529.0,189031.0,2815.08,1970.0,6037.0,2017-06-30
10971269,3.0,2.0,1635.0,238550.0,3068.37,1936.0,6037.0,2017-06-30
12712233,4.0,5.0,3869.0,691809.0,8216.69,1979.0,6037.0,2017-06-30
12709352,5.0,3.0,2668.0,1251534.0,14182.88,1970.0,6037.0,2017-06-30
12493769,4.0,2.0,1302.0,497000.0,6015.06,1950.0,6037.0,2017-06-30
12225445,3.0,2.0,1250.0,244680.0,3208.84,1940.0,6037.0,2017-06-30
10801552,2.0,1.0,806.0,407144.0,4941.6,1949.0,6037.0,2017-06-30
14010876,4.0,2.0,1286.0,262932.0,3242.14,1956.0,6059.0,2017-06-30
14284316,3.0,2.5,2675.0,873191.0,15679.8,2008.0,6059.0,2017-06-30
17137820,4.0,2.0,1358.0,497472.0,5299.06,1962.0,6111.0,2017-06-30
17287917,3.0,2.5,1970.0,532301.0,6872.88,1990.0,6111.0,2017-06-30
14123015,4.0,2.5,1981.0,540921.0,6211.04,1958.0,6059.0,2017-06-30
13090904,3.0,2.0,1155.0,353326.0,4764.91,1979.0,6037.0,2017-06-30
12710361,5.0,3.0,2788.0,175583.0,2663.92,1972.0,6037.0,2017-06-30
11323698,3.0,3.0,1918.0,209833.0,5078.89,2006.0,6037.0,2017-06-30
11601965,5.0,4.0,2514.0,1442450.0,17398.69,1950.0,6037.0,2017-06-30
11877445,5.0,3.0,3062.0,1190484.0,14137.7,1967.0,6037.0,2017-06-30
14156566,5.0,4.5,4173.0,1520317.0,18634.0,2013.0,6059.0,2017-06-30
14020331,3.0,2.0,1451.0,84008.0,1460.52,1959.0,6059.0,2017-06-30
11603537,3.0,3.0,2938.0,253773.0,3313.56,1948.0,6037.0,2017-06-30
12710241,5.0,3.0,2482.0,170817.0,2274.75,1970.0,6037.0,2017-06-30
10806889,5.0,4.0,3214.0,1157384.0,14147.81,1965.0,6037.0,2017-06-30
12222608,2.0,1.0,842.0,275131.0,3592.49,1926.0,6037.0,2017-06-30
17199430,3.0,2.5,2463.0,642652.0,7105.9,1990.0,6111.0,2017-06-30
11137175,3.0,2.0,1574.0,66840.0,1151.01,1956.0,6037.0,2017-06-30
12694388,4.0,2.0,1864.0,738565.0,9111.68,1959.0,6037.0,2017-06-30
12037137,3.0,2.0,1322.0,102750.0,1367.72,1910.0,6037.0,2017-06-30
12694615,4.0,3.0,2937.0,777700.0,9525.34,1989.0,6037.0,2017-06-30
11296958,5.0,3.0,2060.0,229270.0,3523.28,1957.0,6037.0,2017-06-30
12621730,4.0,3.0,2354.0,97502.0,5962.64,1965.0,6037.0,2017-06-30
12621730,4.0,3.0,2354.0,97502.0,5962.64,1965.0,6037.0,2017-08-29
14293412,2.0,2.5,1696.0,563463.0,6276.7,1981.0,6059.0,2017-06-30
12499702,2.0,1.0,958.0,277992.0,3392.97,1940.0,6037.0,2017-06-30
10975999,3.0,1.0,1125.0,346902.0,5035.96,1926.0,6037.0,2017-06-30
14293534,4.0,3.0,2138.0,107197.0,1703.9,1963.0,6059.0,2017-06-30
10727163,3.0,2.0,1160.0,61870.0,943.28,1960.0,6037.0,2017-06-30
17194070,3.0,2.5,3159.0,1034497.0,11398.78,2003.0,6111.0,2017-06-30
12501501,3.0,1.0,1022.0,185388.0,2316.15,1946.0,6037.0,2017-06-30
11967700,3.0,3.0,1898.0,351887.0,4354.0,2006.0,6037.0,2017-06-30
12234844,2.0,1.0,560.0,16723.0,429.93,1924.0,6037.0,2017-06-30
12687980,3.0,3.0,2815.0,4226000.0,46496.32,1970.0,6037.0,2017-06-30
10805713,4.0,4.0,4488.0,1665830.0,21507.2,1949.0,6037.0,2017-06-30
12688267,3.0,3.0,2558.0,206651.0,3712.54,1973.0,6037.0,2017-06-30
10980019,4.0,3.0,2610.0,596966.0,7403.02,2010.0,6037.0,2017-06-30
14291120,4.0,3.0,2664.0,758643.0,14888.46,2006.0,6059.0,2017-06-30
10981704,3.0,2.0,1216.0,379683.0,4753.62,1960.0,6037.0,2017-06-30
11997289,3.0,1.0,1466.0,2093967.0,25274.53,1925.0,6037.0,2017-06-30
17191516,5.0,2.5,1996.0,529995.0,5585.5,1970.0,6111.0,2017-06-30
12021950,1.0,1.0,1164.0,1508340.0,18178.08,1949.0,6037.0,2017-06-30
13099737,4.0,3.0,2028.0,224169.0,2866.3,1965.0,6037.0,2017-06-30
12501783,2.0,2.0,1632.0,297112.0,3714.75,1936.0,6037.0,2017-06-30
12693410,4.0,3.0,2839.0,190911.0,2448.5,1970.0,6037.0,2017-06-30
11700543,3.0,3.0,2435.0,574727.0,7442.13,1938.0,6037.0,2017-06-30
11598617,2.0,1.0,976.0,444574.0,5466.33,1938.0,6037.0,2017-06-30
17092659,3.0,2.0,1949.0,486699.0,5426.38,1998.0,6111.0,2017-06-30
12706024,3.0,3.0,2709.0,1530000.0,17077.21,1959.0,6037.0,2017-06-30
11700900,3.0,2.0,1968.0,611474.0,7844.62,1939.0,6037.0,2017-06-30
17197269,3.0,2.5,1587.0,407000.0,4454.96,1984.0,6111.0,2017-06-30
13093425,3.0,2.0,1232.0,340907.0,1982.77,1960.0,6037.0,2017-06-30
14296466,3.0,3.5,3438.0,2307761.0,24568.56,1971.0,6059.0,2017-06-30
11251608,3.0,2.0,1402.0,90481.0,1177.99,1985.0,6037.0,2017-06-30
11598474,2.0,1.0,979.0,755000.0,9181.3,1929.0,6037.0,2017-06-30
12703199,3.0,3.0,2019.0,707591.0,8194.08,1954.0,6037.0,2017-06-30
11200566,4.0,3.0,1897.0,261903.0,6925.47,2010.0,6037.0,2017-06-30
12699193,3.0,2.0,1453.0,665588.0,8162.92,1952.0,6037.0,2017-06-30
11333008,5.0,4.0,3514.0,272018.0,3544.47,1957.0,6037.0,2017-06-30
12229839,3.0,1.0,804.0,190815.0,2591.43,1921.0,6037.0,2017-06-30
10991506,3.0,2.0,1584.0,181170.0,2331.14,1979.0,6037.0,2017-06-30
11137648,5.0,3.0,2715.0,509040.0,6955.28,1979.0,6037.0,2017-06-30
17138624,4.0,3.0,2619.0,590252.0,6359.42,1973.0,6111.0,2017-06-30
14013886,3.0,2.0,1452.0,468873.0,5688.14,1976.0,6059.0,2017-06-30
12702653,3.0,6.0,4736.0,5038068.0,55524.5,2003.0,6037.0,2017-06-30
14013783,3.0,2.0,1310.0,68574.0,1044.22,1970.0,6059.0,2017-06-30
14289934,5.0,3.0,2631.0,944325.0,10783.54,1996.0,6059.0,2017-06-30
11335992,2.0,1.0,652.0,20863.0,412.15,1951.0,6037.0,2017-06-30
11250176,3.0,2.0,1085.0,109644.0,1216.48,1987.0,6037.0,2017-06-30
11182623,4.0,2.0,1752.0,229601.0,3723.94,1987.0,6037.0,2017-06-30
14299328,3.0,2.5,1939.0,837234.0,9362.16,1987.0,6059.0,2017-06-30
17212672,5.0,3.0,2182.0,595240.0,6360.76,1962.0,6111.0,2017-06-30
14319444,4.0,3.0,1844.0,504157.0,5115.7,1969.0,6059.0,2017-06-30
12485431,3.0,2.0,1131.0,67468.0,1083.83,1954.0,6037.0,2017-06-30
14319479,4.0,3.5,3582.0,1586699.0,16049.24,2003.0,6059.0,2017-06-30
11349512,4.0,5.0,3139.0,768402.0,9950.36,2007.0,6037.0,2017-06-30
11129022,4.0,3.0,2552.0,143892.0,1909.83,1970.0,6037.0,2017-06-30
12332421,3.0,2.0,1164.0,67462.0,1016.92,1953.0,6037.0,2017-06-30
12779254,1.0,2.0,1665.0,262199.0,3464.91,1951.0,6037.0,2017-06-30
17087227,4.0,3.0,2496.0,985309.0,10402.9,1972.0,6111.0,2017-06-30
13996861,3.0,2.0,1956.0,91814.0,1293.7,1956.0,6059.0,2017-06-30
11179434,4.0,3.0,3020.0,554631.0,7363.8,2003.0,6037.0,2017-06-30
10882514,3.0,1.0,936.0,115722.0,1420.34,1947.0,6037.0,2017-06-30
11551401,2.0,1.0,949.0,393973.0,4810.58,1926.0,6037.0,2017-06-30
14322111,4.0,6.5,5278.0,3524509.0,42938.44,2003.0,6059.0,2017-06-30
11551403,3.0,2.0,1162.0,513012.0,6238.37,1926.0,6037.0,2017-06-30
11017136,3.0,2.0,1343.0,226225.0,2927.98,1962.0,6037.0,2017-06-30
14314930,5.0,4.0,3434.0,2272777.0,24201.38,1972.0,6059.0,2017-06-30
12486877,3.0,1.0,1318.0,73837.0,1195.93,1951.0,6037.0,2017-06-30
11556107,3.0,2.0,1341.0,899875.0,10781.03,1948.0,6037.0,2017-06-30
12764509,4.0,3.0,2041.0,480285.0,6505.02,2004.0,6037.0,2017-06-30
17211431,3.0,2.5,1980.0,468868.0,4959.02,1966.0,6111.0,2017-06-30
12486800,2.0,1.0,888.0,432770.0,5413.42,1951.0,6037.0,2017-06-30
11015844,4.0,3.0,3048.0,726810.0,8935.33,1966.0,6037.0,2017-06-30
11554962,3.0,1.0,1265.0,949258.0,11401.95,1947.0,6037.0,2017-06-30
11553333,3.0,1.0,1157.0,854000.0,10280.01,1948.0,6037.0,2017-06-30
12205092,3.0,2.0,787.0,129217.0,1685.13,1922.0,6037.0,2017-06-30
12771944,3.0,3.0,2793.0,633526.0,7763.25,1960.0,6037.0,2017-06-30
10796046,3.0,2.0,1404.0,297190.0,3784.4,1960.0,6037.0,2017-06-30
12772775,4.0,4.0,2334.0,246753.0,3148.06,1981.0,6037.0,2017-06-30
12104702,4.0,1.0,1433.0,191903.0,2372.32,1910.0,6037.0,2017-06-30
12762038,3.0,2.0,1343.0,70779.0,1186.82,1955.0,6037.0,2017-06-30
11127658,4.0,3.0,2450.0,648064.0,7922.61,1966.0,6037.0,2017-06-30
12792152,3.0,2.0,1565.0,80930.0,1275.32,1956.0,6037.0,2017-06-30
11161436,3.0,3.0,1464.0,360752.0,4901.49,1983.0,6037.0,2017-06-30
12198228,3.0,1.0,1348.0,29150.0,519.43,1930.0,6037.0,2017-06-30
11032573,5.0,2.0,1633.0,72230.0,991.14,1949.0,6037.0,2017-06-30
12793157,3.0,1.0,1405.0,427182.0,5115.82,1950.0,6037.0,2017-06-30
13994054,2.0,2.0,1316.0,209279.0,2608.78,1955.0,6059.0,2017-06-30
12794645,3.0,2.0,1467.0,71187.0,1206.35,1958.0,6037.0,2017-06-30
12481908,3.0,2.0,1401.0,297103.0,3700.55,1944.0,6037.0,2017-06-30
12197408,2.0,1.0,1192.0,217500.0,2759.09,1931.0,6037.0,2017-06-30
12197094,2.0,1.0,906.0,231700.0,2914.07,1923.0,6037.0,2017-06-30
12196633,3.0,2.0,960.0,29991.0,868.17,1925.0,6037.0,2017-06-30
12796843,3.0,1.0,1094.0,397995.0,4807.86,1950.0,6037.0,2017-06-30
12481725,4.0,2.0,1230.0,497054.0,11488.34,1944.0,6037.0,2017-06-30
11268452,3.0,2.0,3124.0,444600.0,6249.59,2004.0,6037.0,2017-06-30
12020874,3.0,3.0,2382.0,1903593.0,23029.03,1955.0,6037.0,2017-06-30
11378666,1.0,1.0,972.0,38000.0,561.83,,6037.0,2017-06-30
12417445,4.0,2.0,2013.0,620241.0,7090.83,1965.0,6037.0,2017-06-30
12784363,3.0,2.0,2192.0,432353.0,5573.98,1962.0,6037.0,2017-06-30
12417267,3.0,2.0,1200.0,65390.0,1050.48,1972.0,6037.0,2017-06-30
11545130,4.0,2.0,2371.0,71607.0,952.57,1912.0,6037.0,2017-06-30
11179315,5.0,3.0,3556.0,465884.0,6304.35,2002.0,6037.0,2017-06-30
17214754,3.0,2.0,1255.0,281228.0,3173.26,1979.0,6111.0,2017-06-30
11030003,5.0,3.0,2094.0,323202.0,3963.59,1955.0,6037.0,2017-06-30
11711488,1.0,1.0,925.0,91000.0,1572.93,1942.0,6037.0,2017-06-30
11030839,4.0,2.0,1640.0,198427.0,2441.72,1953.0,6037.0,2017-06-30
11178683,3.0,2.0,1912.0,477000.0,6371.03,2003.0,6037.0,2017-06-30
12789013,3.0,2.0,1613.0,79693.0,1321.35,1952.0,6037.0,2017-06-30
11031259,3.0,2.0,1685.0,298837.0,3810.56,1951.0,6037.0,2017-06-30
11891689,3.0,2.0,1523.0,135316.0,2260.05,1951.0,6037.0,2017-06-30
12790521,5.0,4.0,3065.0,840721.0,9986.68,1953.0,6037.0,2017-06-30
12759557,4.0,2.0,1562.0,224432.0,3021.55,1950.0,6037.0,2017-06-30
11014552,3.0,2.0,1704.0,90670.0,1232.45,1959.0,6037.0,2017-06-30
17282936,3.0,3.0,3094.0,584252.0,6160.02,,6111.0,2017-06-30
14305380,3.0,2.5,1517.0,102602.0,1114.58,1976.0,6059.0,2017-06-30
